id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9739888,One room in a 4 bedroom apaprtment.,50252837,Abhinaya,Manhattan,Harlem,40.81656,-73.95725,Private room,45,30,0,,,1,0
9740386,Chic 1 BR in Meatpackiing,50255130,Mary,Manhattan,Chelsea,40.74127,-74.00374,Entire home/apt,189,30,0,,,1,0
9746225,"Sunny, clean, contemporary Soho Apt",14005489,Jonathan,Manhattan,SoHo,40.72713,-74.0059,Entire home/apt,250,30,0,,,1,0
9747059,"UWS, Close to Park, Shops, Transpor",50282201,Dinara,Manhattan,Upper West Side,40.79901,-73.96811,Private room,120,30,0,,,1,0
9749603,New York artistic house &Queens,19256647,Jiao,Queens,Flushing,40.73122,-73.83064,Entire home/apt,65,30,0,,,1,0
9752053,"Private room in Greenpoint, BK",1587834,Bradford,Brooklyn,Greenpoint,40.72212,-73.94423,Private room,65,30,0,,,1,0
9755479,Beautiful 1BR NYC,18799694,Evan,Manhattan,East Village,40.73333,-73.99075,Entire home/apt,300,30,0,,,1,0
9756612,Cute space in Manhattan,39631811,Tarini,Manhattan,Morningside Heights,40.80824,-73.95746,Private room,73,30,0,,,1,0
9756996,Perfect West Village Apartment,1587220,Blossom,Manhattan,West Village,40.73702,-74.00689,Entire home/apt,240,30,0,,,1,0
9757762,Cute Apartement in Williamsburg,3696938,Z,Brooklyn,Williamsburg,40.70935,-73.95207,Entire home/apt,180,30,0,,,1,0
9765944,SUNNY BEDROOM IN BROOKLYN BROWNSTON,10366292,Lea,Brooklyn,Clinton Hill,40.68487,-73.96401,Private room,75,30,0,,,1,0
9766922,Spacious Uptown bedroom,19874128,Jennifer,Manhattan,Harlem,40.81941,-73.95461,Private room,91,30,0,,,1,0
9768159,Large Room in Morningside Heights,618803,Rachael,Manhattan,Washington Heights,40.83539,-73.94298,Private room,65,30,0,,,1,0
9772177,UES 1 bedroom in 2 bedroom apt. near Subway/Park,50384225,Michael,Manhattan,East Harlem,40.78709,-73.95206,Private room,193,31,0,,,1,358
9773384,Captivating rooftop apartment,3816296,Luke,Manhattan,Chinatown,40.71828,-73.9957,Entire home/apt,180,30,0,,,1,0
9775397,Apartment at the St.Regis Hotel,50397134,Masaichi,Manhattan,Midtown,40.76243,-73.9756,Entire home/apt,1200,30,0,,,1,0
9777669,Charming 1 BD in Washington Heights,20068971,Jacqueline,Manhattan,Washington Heights,40.85147,-73.93771,Entire home/apt,125,30,0,,,1,0
9777883,cozy harlem room,4098796,Lux,Manhattan,Harlem,40.8188,-73.95283,Private room,62,30,0,,,1,0
9778407,Beautiful Room...15 min to NYC,40571321,Dana,Brooklyn,Bedford-Stuyvesant,40.69335,-73.93107,Private room,90,30,0,,,1,0
9786769,Large Upper West Side apartment,50445531,Wendy,Manhattan,Upper West Side,40.79827,-73.97321,Private room,124,30,0,,,1,0
9787590,,50448556,Miguel,Manhattan,Harlem,40.80551,-73.95069,Entire home/apt,300,30,0,,,5,0
9790098,Bedroom in UWS 118th st,50448556,Miguel,Manhattan,Harlem,40.80497,-73.95045,Private room,200,30,0,,,5,0
9790355,Heart of Manhattan's  West Village,50459536,Ryan,Manhattan,West Village,40.73637,-74.00229,Private room,300,30,0,,,1,0
9791355,Beautiful studio in Gramercy Park,50463621,Josh,Manhattan,Kips Bay,40.7412,-73.98171,Entire home/apt,115,30,0,,,1,0
9791362,Cozy Room in Heart of Williamsburg,8265805,Amanda,Brooklyn,Williamsburg,40.71535,-73.96599,Private room,50,30,0,,,1,0
9792315,Sunny Astoria 2BR with Porch!,5814274,Sam,Queens,Astoria,40.7711,-73.92843,Entire home/apt,225,30,0,,,1,0
9793665,Modern Apt in Thriving W'Burg,11358093,Hugh,Brooklyn,Williamsburg,40.71153,-73.95924,Entire home/apt,330,30,0,,,1,0
9793676,3 Bed Apt - 63rd St and Madison,50473263,Joshua,Manhattan,Upper East Side,40.7682,-73.96747,Entire home/apt,1100,30,0,,,1,0
9794077,Bright Private Greenpoint Room,23698012,Amelia,Brooklyn,Greenpoint,40.72276,-73.94857,Private room,75,30,0,,,1,0
9794825,Cozy Room in Hell's kitchen,18998261,Flavien,Manhattan,Hell's Kitchen,40.762,-73.99415,Private room,110,30,0,,,1,0
9795958,Cute 1 Bedroom in Hells Kitchen,4205782,Jesse,Manhattan,Hell's Kitchen,40.76301,-73.9927,Entire home/apt,150,30,0,,,1,0
9796155,"Sublet Room in Bushwick, Brooklyn",34202667,Sarah,Brooklyn,Bushwick,40.69084,-73.92075,Private room,40,30,0,,,1,0
9797293,East Harlem Holiday Stay,5474579,Seun,Manhattan,East Harlem,40.79617,-73.93452,Entire home/apt,85,30,0,,,1,0
9800247,East Village Bedroom in Duplex!,36585734,Pj,Manhattan,East Village,40.72955,-73.98058,Private room,77,30,0,,,1,0
9802654,Lovely apartment in West Village,4050348,Bayly,Manhattan,Greenwich Village,40.72935,-74.00064,Private room,200,30,0,,,1,0
9804814,Cozy Midtown East apt,10487850,Nael,Manhattan,Midtown,40.75287,-73.96708,Entire home/apt,230,1,0,,,1,0
9804849,1 private BR in prime location,12996782,Carol,Manhattan,Midtown,40.76408,-73.98024,Private room,113,30,0,,,1,0
9807059,A room of one's own near Columbia U,50526314,Kay,Manhattan,Morningside Heights,40.81047,-73.95735,Private room,66,30,0,,,1,0
9821183,Cozy bedroom in Bushwick!,49897449,Daniela,Brooklyn,Bushwick,40.69326,-73.92608,Private room,50,30,0,,,1,0
9821359,"Adorable, quiet Astoria apartment",50588693,Robb,Queens,Astoria,40.76125,-73.91008,Private room,30,30,0,,,1,0
9822110,Bushwick Room in 3Bedroom Apt,23914377,Bobby,Brooklyn,Williamsburg,40.70227,-73.93887,Private room,50,30,0,,,1,0
9824682,1 bedroom apartment w/ Private yard,19103161,Jonathan,Brooklyn,Greenpoint,40.72647,-73.94878,Entire home/apt,150,30,0,,,1,0
9825939,"Room in Luxury Apt, Williamsburg",9055412,Alexandra,Brooklyn,Williamsburg,40.70663,-73.94701,Private room,100,30,0,,,1,0
9827236,Beautiful Room with Private Balcony,25752230,Bruno,Brooklyn,Bushwick,40.69224,-73.91834,Private room,69,30,0,,,1,0
9831392,Cozy Modern Apartment Above Subway,49453860,Xionghui,Queens,Forest Hills,40.72247,-73.84549,Entire home/apt,123,30,0,,,1,0
9835402,"Manhattan, luxury, 2 bedroom condo",47785416,Peter,Manhattan,Upper East Side,40.78146,-73.95008,Entire home/apt,300,30,0,,,1,0
9836020,Newly Renovated Tribeca 2 br,33908393,Jay,Manhattan,Tribeca,40.71796,-74.01117,Entire home/apt,197,30,0,,,1,0
9838145,Bright 3 BR East Village apartment,5904463,Katherine,Manhattan,East Village,40.72489,-73.98256,Entire home/apt,250,30,0,,,4,0
9838585,Pre-war 1 br in heart of BK Heights,18982207,Kate,Brooklyn,Brooklyn Heights,40.69389,-73.99444,Entire home/apt,130,30,0,,,1,0
9839263,Location Little Nana (only female),3250450,Petya,Queens,Astoria,40.76222,-73.92417,Private room,39,30,0,,,18,338
9842363,Luxury apartment across One World,50680790,Felipe,Manhattan,Financial District,40.71006,-74.01235,Entire home/apt,275,30,0,,,1,0
9843277,Columbia apartment - Upper West,4210456,Ignacio,Manhattan,Morningside Heights,40.80545,-73.9646,Entire home/apt,75,30,0,,,1,0
9844892,Family-friendly Village Apartment,50690190,Ryan,Manhattan,West Village,40.73106,-74.00211,Entire home/apt,210,30,0,,,1,0
9853884,1 Month Huge 1 Bdr UWS Morningside,50727041,Tristan,Manhattan,Morningside Heights,40.81536,-73.96246,Private room,45,30,0,,,1,0
9855043,Cozy Tribeca Studio,5259567,Ross,Manhattan,Tribeca,40.7166,-74.00589,Entire home/apt,139,30,0,,,1,0
9855566,Beautiful Room in Greenpoint Apt,43943644,Alvaro,Brooklyn,Greenpoint,40.72745,-73.95142,Private room,101,30,0,,,1,0
9856938,Living in the Manhattan,50594702,James,Manhattan,Washington Heights,40.83154,-73.94254,Private room,50,1,0,,,1,341
9857920,SWING FROM THE CHANDELIER,29941633,William,Manhattan,Tribeca,40.71567,-74.00611,Entire home/apt,850,30,0,,,1,0
9858645,Fabulous 1BA/1BD near Times Square,7611383,Leah,Manhattan,Hell's Kitchen,40.7654,-73.98529,Private room,200,30,0,,,1,0
9862831,Pleasant studio Chelsea (Manhattan),50761842,Michael,Manhattan,Chelsea,40.74518,-74.00114,Entire home/apt,80,30,0,,,1,0
9863097,"Bright, cozy, room in Greenpoint",18900298,Johanna,Brooklyn,Greenpoint,40.72522,-73.95124,Private room,50,30,0,,,1,0
9864749,Spacious Bedroom in Flat Iron,50769650,Miguel,Manhattan,Midtown,40.74501,-73.98574,Private room,150,30,0,,,1,0
9865374,Lovely 1Br Near Highline! (+2 cats),13757674,Elisabeth,Manhattan,Chelsea,40.74764,-74.00328,Entire home/apt,200,30,0,,,1,0
9875822,"Sunny, Quiet, Huge Room in UWS",36830075,Camila,Manhattan,Harlem,40.8292,-73.94874,Private room,85,30,0,,,2,0
9879216,Stay in a doll factory!,5229579,Ryan,Brooklyn,Williamsburg,40.71785,-73.96232,Private room,69,30,0,,,3,0
9881339,light filled chic west village apt,23500650,Victoria,Manhattan,West Village,40.73872,-74.00197,Entire home/apt,200,30,0,,,1,0
9881516,Private Bedroom in Heart of NYC,50839249,Alexandra,Manhattan,Midtown,40.74697,-73.98897,Private room,50,30,0,,,1,0
9882012,Stay in an artist warehouse!,5229579,Ryan,Brooklyn,Williamsburg,40.71974,-73.9618,Private room,59,30,0,,,3,0
9882147,Private Room + Office in Duplex,7408257,Jocelyn,Brooklyn,Bedford-Stuyvesant,40.69307,-73.94984,Private room,40,30,0,,,1,0
9884175,LES Private Room + Private Bath,8936829,Ashley,Manhattan,Lower East Side,40.72153,-73.9887,Private room,150,30,0,,,1,0
9884725,New Condo Studio in Downtown NYC,17108566,Emma,Manhattan,Gramercy,40.73369,-73.98637,Entire home/apt,180,30,0,,,1,0
9885430,West Village 1-bedroom in co-op,40302046,David,Manhattan,West Village,40.73134,-74.00156,Entire home/apt,149,30,0,,,1,0
9897418,Beautiful 1B apartment in Harlem!,49120239,Milena,Manhattan,Harlem,40.8138,-73.93811,Entire home/apt,120,7,0,,,1,0
9898409,Small Cozy Studio - Brownstone,40709140,Lee,Brooklyn,Bedford-Stuyvesant,40.68496,-73.94758,Entire home/apt,160,30,0,,,1,0
9898894,"Charming, spacious UES studio",19529891,Shilpa,Manhattan,Upper East Side,40.76933,-73.95686,Entire home/apt,135,30,0,,,1,0
9901706,Cute big one bedroom,1904415,Natalie,Manhattan,Upper West Side,40.77586,-73.97859,Entire home/apt,180,30,0,,,1,0
9902915,BEDROOM IN UWS,50448556,Miguel,Manhattan,Harlem,40.80546,-73.95024,Private room,100,30,0,,,5,0
9908067,"LARGE, SUNNY ROOM!",15381858,Craig,Brooklyn,Clinton Hill,40.68336,-73.96122,Private room,45,30,0,,,1,0
9908400,East Village 1BR with private patio,29505367,Lenka,Manhattan,East Village,40.72668,-73.97912,Entire home/apt,180,30,0,,,1,0
9918524,Queen size room near Columbia Uni.,24919557,Ana Carolina,Manhattan,Morningside Heights,40.80756,-73.96724,Private room,55,30,0,,,1,0
9919042,East Village Two Bedroom,50997070,Panayiota,Manhattan,East Village,40.7291,-73.98282,Entire home/apt,380,30,0,,,1,0
9919518,Spacious bedroom in shared 3 bdrm,22954228,Cassandra,Brooklyn,Prospect-Lefferts Gardens,40.65433,-73.96117,Private room,55,30,0,,,2,0
9920191,Bright 2 Bdrm Apt in Williamsburg,6896056,Jonathan,Brooklyn,Williamsburg,40.71569,-73.93735,Entire home/apt,180,30,0,,,1,0
9920626,Gorgeous 2BD LES Apartment,36054372,Camille,Manhattan,Chinatown,40.71327,-73.99201,Entire home/apt,180,30,0,,,1,0
9921366,Luxury Apartment w/ Rooftop Patio,51002691,Paul,Brooklyn,Bedford-Stuyvesant,40.68015,-73.94576,Entire home/apt,65,30,0,,,1,0
9923319,Private room in brand new condo,3400687,Allen,Brooklyn,Flatbush,40.65353,-73.95528,Private room,50,30,0,,,1,0
9925373,Spacious East Williamsburg Duplex!,10799035,Alana,Brooklyn,Williamsburg,40.70877,-73.9395,Private room,55,30,0,,,1,0
9926599,Spacious Studio Size One bedroom,16616941,Dave,Manhattan,Murray Hill,40.7476,-73.97951,Private room,125,30,0,,,1,0
9934510,Creative Bed-Stuy Brownstone,2670322,Amina,Brooklyn,Bedford-Stuyvesant,40.68741,-73.95215,Private room,40,30,0,,,1,0
9935095,"Entire pvt. house for rent ,2 floors
 3 bdrms., 2.5  baths. Newly renovated,avail. From Nov. 2018 thru April 30,2019 $3000/ month",51024536,Nadia,Brooklyn,Sheepshead Bay,40.59009,-73.94855,Private room,350,30,0,,,2,173
9935737,2 bedrooms avail. In my house,51024536,Nadia,Brooklyn,Crown Heights,40.66578,-73.94998,Entire home/apt,200,30,0,,,2,173
9938594,Sublet in Bushwick 1 month,45928403,Iris,Brooklyn,Bushwick,40.69525,-73.90848,Private room,30,30,0,,,1,0
9938746,Spacious Room in Williamsburg,1968682,Jay,Brooklyn,Williamsburg,40.70869,-73.95083,Private room,50,30,0,,,1,0
9943111,Large Manhattan Private Room,51099309,Nathan And Brock,Manhattan,Inwood,40.86652,-73.92324,Private room,50,30,0,,,1,0
9943258,Cozy studio in Upper West Side,20765208,Martina,Manhattan,Upper West Side,40.78114,-73.98002,Entire home/apt,140,30,0,,,1,0
9943427,Cozy Studio 15 minutes to Manhattan,26444500,Hana,Queens,Sunnyside,40.74024,-73.92428,Private room,59,30,0,,,1,0
9944320,Nice Spacious Room for a Month,19878684,Lakshey,Queens,Ozone Park,40.68247,-73.84368,Shared room,25,30,0,,,1,0
9956933,Cute Madison Ave Apartment,10338497,Ashley,Manhattan,Upper East Side,40.78636,-73.95363,Private room,50,30,0,,,1,0
9968402,"Luxurious, modern, clean studio apt",6172959,Sanjay,Manhattan,Battery Park City,40.70641,-74.0165,Entire home/apt,130,30,0,,,1,0
9969565,Child friendly 1 Bedroom,51230222,Hamish,Manhattan,Morningside Heights,40.80541,-73.96576,Entire home/apt,97,30,0,,,1,0
9969773,Airy Brooklyn Townhouse,39695769,Avra,Brooklyn,Gowanus,40.66787,-73.99102,Entire home/apt,250,30,0,,,1,0
9973134,Location Location!! 1 bed apt,7614268,Ronnie,Manhattan,West Village,40.73438,-74.00508,Entire home/apt,139,30,0,,,1,0
9973211,"2nd Floor, 2 Family House",51248093,Amy,Queens,Ditmars Steinway,40.77846,-73.91599,Entire home/apt,250,30,0,,,1,0
9976190,Two Bedroom Apartment,46976876,Carolina,Manhattan,East Village,40.72491,-73.98959,Entire home/apt,250,30,0,,,2,0
9976536,"Safe, Convenient, Sunny apartment",4829216,Aria,Brooklyn,Kensington,40.64678,-73.98057,Entire home/apt,115,30,0,,,1,0
9977322,Private bedroom in Tribeca,12573771,Guerin,Manhattan,Tribeca,40.71689,-74.00563,Private room,75,30,0,,,1,0
9978664,"Clean, private bedroom in Bushwick",34010790,Saif,Brooklyn,Bedford-Stuyvesant,40.68808,-73.9206,Private room,50,30,0,,,1,0
9978722,"Private, comfy BR in East Village",5904463,Katherine,Manhattan,East Village,40.72505,-73.982,Private room,100,30,0,,,4,0
9979270,Clean condo apartment in TS,6837486,Onusa,Manhattan,Theater District,40.75927,-73.98646,Entire home/apt,100,30,0,,,1,0
9984143,Quiet Riverside Park 1 bdrm w gym,51300628,Peter,Manhattan,Upper West Side,40.79413,-73.97612,Entire home/apt,199,10,0,,,1,0
9991265,Iconic NY loft apt in West village,2974643,Zoe,Manhattan,West Village,40.73105,-74.00464,Entire home/apt,500,30,0,,,1,0
9991319,1 Bedroom Apt near the Empire State,7367006,Juanjo,Manhattan,Midtown,40.74784,-73.98558,Entire home/apt,120,30,0,,,1,0
9995077,Cozy Bedford Garden Bedroom,51348096,Stanley,Brooklyn,Flatbush,40.65178,-73.95754,Private room,65,30,0,,,1,0
9997006,Sunny and cozy Astoria room!,50695071,Noran,Queens,Ditmars Steinway,40.77715,-73.90665,Private room,70,30,0,,,1,0
9997433,Cozy 1BR apt in East Village/USQ,51358854,Manny,Manhattan,East Village,40.73105,-73.98282,Entire home/apt,154,30,0,,,1,0
9998154,Spacious Master Bedroom in EV,32993860,Zach,Manhattan,East Village,40.72657,-73.97837,Private room,138,30,0,,,1,0
9999220,"BEAUTIFUL, LARGE, BRIGHT 2 Bedroom",51367478,Brandon,Queens,Long Island City,40.76419,-73.93449,Private room,70,30,0,,,1,0
10001022,One Bedroom Apartment In Astoria,27078779,Emmanuel,Queens,Astoria,40.76074,-73.9233,Entire home/apt,105,30,0,,,1,0
10011009,Charming and bright UWS apartment,8936313,Maurad & Maria,Manhattan,Upper West Side,40.78151,-73.97914,Entire home/apt,120,30,0,,,1,0
10012372,Large Sunny Room/ East Williamsburg,51422338,Kelly,Brooklyn,Williamsburg,40.71823,-73.94489,Private room,50,1,0,,,1,0
10015340,Bedroom in Williamsburg Available!,51434460,DJ Timothy,Brooklyn,Williamsburg,40.70964,-73.96065,Private room,60,30,0,,,1,0
10016343,Classic Loft steps from Grand Central Station,50760546,CRNY Monthly Rentals,Manhattan,Midtown,40.75107,-73.98244,Entire home/apt,150,30,0,,,28,93
10017099,Cozy Room for Rent in Williamsburg!,51439873,Nina,Brooklyn,Williamsburg,40.71557,-73.94004,Private room,75,30,0,,,1,0
10017920,Cozy East Village Apartment,13507716,Eugene,Manhattan,East Village,40.72325,-73.98358,Entire home/apt,55,30,0,,,1,0
10018550,Open Room in Luxury Apartment,27952234,Brett,Manhattan,Financial District,40.70436,-74.00985,Private room,100,30,0,,,1,0
10020060,Charming West Village Apartment,51450214,Danny,Manhattan,West Village,40.73004,-74.00381,Entire home/apt,148,30,0,,,1,0
10020815,Large and light Brooklyn apartment,564585,Mark,Brooklyn,Clinton Hill,40.68731,-73.96446,Entire home/apt,125,30,0,,,1,0
10022997,"A clean, spacious studio apartment",4628519,Hana,Manhattan,Upper West Side,40.79064,-73.97288,Entire home/apt,160,30,0,,,1,0
10030753,NYC Lower East Side - New Years,51496578,Aline,Manhattan,Lower East Side,40.71523,-73.98084,Entire home/apt,250,30,0,,,1,0
10031336,GREAT location LARGE 1BR $129 night,21801127,Carlos,Manhattan,Upper East Side,40.77595,-73.94783,Entire home/apt,129,30,0,,,1,0
10031436,Spacious Sunny room in East Village,51499758,Sabra,Manhattan,Lower East Side,40.71689,-73.98321,Private room,90,30,0,,,1,0
10032285,Charming bedroom in Manhattan,20884486,Luis,Manhattan,Morningside Heights,40.80616,-73.96492,Private room,70,30,0,,,1,0
10035023,Upper East Side 1 Bedroom,28640162,Jordan,Manhattan,Upper East Side,40.78352,-73.94973,Entire home/apt,150,30,0,,,1,0
10035324,"Sunny, Huge Manhattan Bedroom!",23913163,Lexie,Manhattan,Washington Heights,40.84763,-73.93393,Private room,110,30,0,,,1,0
10035706,Sunny room in a great new Apt,51517754,Max,Brooklyn,Bedford-Stuyvesant,40.69676,-73.93705,Private room,42,30,0,,,1,0
10038695,Master Bedroom & Private Office,16260491,Gregory,Manhattan,East Village,40.72732,-73.97834,Private room,80,30,0,,,1,0
10039238,1 room in 3BR/1B in East Village,41316877,R David,Manhattan,East Village,40.72258,-73.98447,Private room,85,30,0,,,1,0
10049766,1 Bedroom in a 3 bedrooms loft,35083661,Julien,Brooklyn,Williamsburg,40.71741,-73.95978,Private room,65,30,0,,,1,0
10052289,,49522403,Vanessa,Brooklyn,Brownsville,40.66409,-73.92314,Private room,80,30,3,08/18/2016,0.04,1,0
10054040,Cozy and Warm Astoria Apartment,13203690,Zach,Queens,Astoria,40.76604,-73.90885,Entire home/apt,90,30,0,,,1,0
10054708,Stunning and Cozy Room in Brooklyn,707992,Andrea,Brooklyn,Sunset Park,40.64168,-74.0155,Private room,80,30,0,,,1,0
10054894,Spacios Room in Gorgeous Apt!,280883,Graciela,Manhattan,Harlem,40.82126,-73.93945,Private room,90,30,0,,,1,0
10055548,Modern 1-Bedroom Downtown,14852867,Jason,Manhattan,Battery Park City,40.70897,-74.01534,Entire home/apt,117,30,0,,,1,0
10055872,Room in loft apartment above bakery,51605949,Miriam,Brooklyn,Clinton Hill,40.69459,-73.96408,Private room,43,30,0,,,1,0
10057593,Your own space in the city,30175332,Lulu,Manhattan,Midtown,40.74282,-73.98355,Entire home/apt,139,30,0,,,1,365
10058944,Private Master Bedroom & Full Bath,9050420,Anton,Manhattan,East Village,40.7278,-73.98041,Private room,190,30,0,,,1,0
10059344,Quaint 2 Bedroom Apt in LES (6 ppl),11068351,Bobby,Manhattan,Little Italy,40.71892,-73.99803,Entire home/apt,249,30,0,,,1,0
10065056,Lovely West Village Studio,36905682,Adrian,Manhattan,West Village,40.73454,-74.00141,Entire home/apt,125,30,0,,,1,0
10067199,Private room in Upper West Side Apt,47472192,Johanna,Manhattan,Upper West Side,40.80021,-73.96277,Private room,42,30,0,,,1,0
10067924,Cozy & Lux Studio in Nolita,36866768,Lisa,Manhattan,Nolita,40.72184,-73.99626,Entire home/apt,179,30,0,,,1,0
10067936,1 Bedroom in Crown Heights,51662642,Alex,Brooklyn,Crown Heights,40.67023,-73.95257,Entire home/apt,90,30,0,,,1,0
10069601,Cozy bedroom in beautiful apartment,13358864,Matthew,Brooklyn,Bedford-Stuyvesant,40.69453,-73.94725,Private room,60,30,0,,,2,0
10070235,ä½äºŽæ›¼å“ˆé¡¿çº½çº¦ä¸ŠåŸŽï¼Œé«˜çº§ä½å®…åŒº,51525183,Sophia,Manhattan,Harlem,40.81501,-73.94118,Private room,95,180,0,,,1,358
10070350,Beautiful Studio Apartment NYC,39765154,Dave,Manhattan,Upper West Side,40.79713,-73.96235,Entire home/apt,125,30,0,,,1,0
10071232,Riverside Drive Harlem Apartment,6050369,Dave,Manhattan,Harlem,40.82563,-73.9518,Entire home/apt,200,30,0,,,1,0
10072750,Beautiful apt for the winter,51684417,Eduardo,Manhattan,Upper West Side,40.80048,-73.96054,Entire home/apt,350,30,0,,,1,0
10074308,Luxury Apt in Downtown Brooklyn,51690846,Devaki,Brooklyn,Downtown Brooklyn,40.6965,-73.98377,Private room,75,30,0,,,1,0
10084380,Charming Williamsburg apartment,5882165,Pavel,Brooklyn,Williamsburg,40.71106,-73.96422,Entire home/apt,102,30,0,,,1,0
10091829,Cozy Apartment Close to Everything!,42332704,Connie,Brooklyn,Crown Heights,40.67179,-73.95834,Private room,61,1,0,,,1,0
10098019,1 spacious minimalist Room in a 2 bedroom apt,17501091,Sheng-Min,Manhattan,Harlem,40.8103,-73.94704,Private room,69,30,0,,,2,0
10099859,"1 Bed 1 Bath in Jackson Heights, NY",51829088,Joshua,Queens,Jackson Heights,40.7486,-73.8877,Entire home/apt,139,30,0,,,1,0
10100512,Room in spacious house in Brooklyn!,271073,Besanya,Brooklyn,Midwood,40.62391,-73.96146,Private room,30,30,0,,,1,0
10102206,Futon in Brooklyn near subway,33480709,Katherine,Brooklyn,Crown Heights,40.67114,-73.93561,Shared room,35,30,0,,,1,0
10115193,Double bedroom downtown,29923547,Meredith,Manhattan,Lower East Side,40.71886,-73.98881,Private room,125,30,0,,,1,0
10115792,3 Bedroom Luxury Apartment on 33rd,48784045,Jake,Manhattan,Kips Bay,40.74582,-73.97864,Entire home/apt,449,30,0,,,2,0
10116081,Apartment in Midtown East of NYC,51913270,Andrew,Manhattan,Midtown,40.75939,-73.96949,Entire home/apt,200,30,0,,,1,0
10117624,Well-furnished studio w/ patio!,12190846,Kerry,Brooklyn,Greenpoint,40.71986,-73.95368,Entire home/apt,250,30,0,,,1,0
10120414,The LES Apartment,33231070,Mert,Manhattan,Lower East Side,40.72183,-73.98743,Entire home/apt,150,30,0,,,1,0
10125213,"Cozy, Artistic Room with Comfy Bed",15109029,Zane,Manhattan,East Harlem,40.80355,-73.93991,Private room,55,30,0,,,1,0
10134557,1 Bedroom in East Village,6753765,Austin,Manhattan,East Village,40.72423,-73.98327,Shared room,100,30,0,,,3,0
10137048,Gorgeous Upper West Side Studio,52022983,Ashley,Manhattan,Upper West Side,40.79358,-73.96527,Entire home/apt,150,30,0,,,1,0
10161361,"Cozy room, near LaGuardia Airport",2995352,Rachel,Queens,Jackson Heights,40.75664,-73.86762,Private room,46,30,0,,,1,0
10166953,åœ¨ä½ ç™½å¤©ä»»æ„æ—…éŠå¾Œï¼Œä¾†æœ€ç«çš„ä¸­åœ‹åŸŽï¼Œæ‡‰æœ‰ç›¡æœ‰ã€‚,52191882,Jingjing,Queens,Flushing,40.75376,-73.82859,Private room,90,30,0,,,1,0
10173750,Simple Affordable Room in Brooklyn,24840827,Prashast,Brooklyn,Bedford-Stuyvesant,40.69143,-73.93444,Private room,55,30,0,,,1,0
