id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,NA
7572534,Comfortable cool -  Manhattan - up to 2 guests,37579015,Ana,Manhattan,Hell's Kitchen,40.75713,-73.99363,Private room,90,30,171,2.29,1,180,
7573103,Large 2.5 BR Apt In Park Slope,4565614,Jonathan,Brooklyn,South Slope,40.6628,-73.98393,Entire home/apt,135,30,3,0.04,1,0,
7573221,"Cozy, clean in Greenpoint Brooklyn!",5287536,Kaya,Brooklyn,Greenpoint,40.72961,-73.95656,Entire home/apt,120,30,0,0.7487066474,1,0,
7573321,Great NYC Apartment,1242357,Sam,Manhattan,Upper West Side,40.79397,-73.97376,Entire home/apt,175,30,1,0.01,1,0,
7573430,"Private, renovated & furnished room",6031454,Melanie,Brooklyn,Prospect-Lefferts Gardens,40.656,-73.95886,Private room,40,30,2,0.03,1,0,
7575626,Charming West Village Full Bed Apt,35307662,Lauren,Manhattan,Greenwich Village,40.73049,-74.00111,Private room,119,30,0,0.7487066474,1,0,
7575697,Hip NYC Loft Ceiling in the Heart of Downtown FiDi,38022820,Moe,Manhattan,Financial District,40.70965296,-74.01273403,Entire home/apt,110,30,0,0.7487066474,1,46,
7576910,"Private Modern room, stained glass view",39725165,Amanda,Manhattan,Harlem,40.80323,-73.94595,Private room,45,30,27,0.45,1,0,
7577608,1 Large Bedroom plus 2nd bed,1355616,Carly,Brooklyn,Gowanus,40.68215,-73.98095,Private room,100,30,0,0.7487066474,1,0,
7579573,Sunny NYC studio in prime location,39742177,Elle,Manhattan,Upper West Side,40.78305,-73.97687,Entire home/apt,155,30,1,0.01,1,0,
7581611,Room in Spacious Williamsburg Loft,18770940,Ronald,Brooklyn,Williamsburg,40.70616,-73.93846,Private room,56,30,16,0.21,1,0,
7581690,Spacious 2 Bedroom Apt,62791,Tal,Manhattan,Harlem,40.81006,-73.95128,Entire home/apt,95,30,1,0.02,1,0,
7582834,Private bedroom in East Village,7915676,Chris,Manhattan,East Village,40.72768,-73.99071,Private room,100,30,0,0.7487066474,1,0,
7583507,Lovely Clinton Hill Bedroom,23124921,Kyle,Brooklyn,Bedford-Stuyvesant,40.68891,-73.95931,Private room,65,30,2,0.03,1,0,
7584885,Charming large room ...,23129690,Jing,Manhattan,Upper West Side,40.80089,-73.96752,Shared room,85,30,0,0.7487066474,1,0,
7590712,Cute & Cozy Short or Long Term Stay!,39805148,Chris,Queens,Jamaica,40.68877,-73.77862,Private room,31,1,73,0.96,1,248,
7593985,UES - Private Studio with Kitchen,16382059,Sabrina,Manhattan,Upper East Side,40.77463,-73.94948,Private room,115,30,18,0.24,1,0,
7596078,"Funky, Quiet, Safe EV Walk-Up",4582155,Aaron,Manhattan,East Village,40.7243,-73.98028,Entire home/apt,140,30,0,0.7487066474,1,0,
7596341,Midtown Manhattan best Location,17675081,Nathalia,Manhattan,Midtown,40.7601,-73.96746,Private room,125,30,0,0.7487066474,1,0,
7599569,Quiet room in Bushwick! Looking for 1 month sublet,15762897,Davey,Brooklyn,Bedford-Stuyvesant,40.69367,-73.9307,Private room,28,30,10,0.13,1,0,
7599873,GREAT APARTMENT IN BED STUY,7182520,Drew,Brooklyn,Bedford-Stuyvesant,40.68609,-73.9525,Entire home/apt,184,5,7,0.09,1,8,
7601496,Spacious 1BR in Williamsburg,39706334,Erin,Brooklyn,Williamsburg,40.71009,-73.95398,Entire home/apt,140,30,0,0.7487066474,1,0,
7601870,Chelsea Chic,35102629,Marino,Manhattan,Chelsea,40.75089,-74.00141,Entire home/apt,225,1,78,1.03,1,0,
7602400,Stylish 1 BR in the heart of SoHo,2619307,Kameryn & Rob,Manhattan,SoHo,40.72797,-74.00247,Entire home/apt,180,30,6,0.09,1,0,
7602426,Charming Classic UWS 2BR & Balcony,18008678,Clayton,Manhattan,Upper West Side,40.80269,-73.97075,Entire home/apt,250,30,18,0.28,2,0,
7603075,Adorable room in heart of Brooklyn,17163531,Beck,Brooklyn,Flatbush,40.65353,-73.95611,Private room,65,30,0,0.7487066474,1,0,
7603716,Zen Private Bedroom in Brooklyn Gem,10831168,Jennifer,Brooklyn,Fort Hamilton,40.61911,-74.03144,Private room,88,2,41,1.61,1,65,
7611169,Spacious bedroom with large closet & quiet balcony,39916890,Marianne,Manhattan,East Village,40.73059,-73.98827,Private room,95,30,3,0.04,1,0,
7611764,Private Bedroom in Renovated Apt,87494,Kevin,Manhattan,Washington Heights,40.83455,-73.9387,Private room,70,30,2,0.03,1,0,
7612100,Sunny Spotless Manhattan apartment,39921605,Rachel,Manhattan,Upper West Side,40.80384,-73.9676,Private room,176,30,44,0.58,4,339,
7612456,"Private Bathroom, Room and Entrance on the UWS!",4936739,Bindia,Manhattan,Upper West Side,40.79146,-73.97233,Private room,110,5,48,1.12,1,41,
7615409,AMAZING 1 BR APT LES/Chinatown NYC,39938343,Aleksey,Manhattan,Chinatown,40.71717,-73.99158,Entire home/apt,145,6,13,0.17,1,0,
7615496,88 By The Park w/Parking Space,37676608,Akini,Brooklyn,Canarsie,40.63141,-73.89629,Entire home/apt,92,2,274,3.7,1,308,
7615693,Amazing 4 Bdrm Brownstone Apt,39940356,Craig,Brooklyn,Fort Greene,40.68676,-73.97521,Entire home/apt,275,6,9,0.14,1,0,
7616651,Cute room in large apartment.,3663218,John Conor,Brooklyn,Williamsburg,40.71405,-73.94129,Private room,60,30,1,0.01,2,0,
7617511,Cute room in Williamburg,6828611,Ashley,Brooklyn,Williamsburg,40.70803,-73.95238,Private room,70,30,4,0.05,1,0,
7619996,"Relaxing, cozy corner of Harlem",16662303,Grace,Manhattan,Harlem,40.81793,-73.94303,Private room,50,30,2,0.03,1,0,
7620355,Sunny large room in Bushwick,38670785,Maxime,Brooklyn,Bushwick,40.70159,-73.92692,Private room,68,30,1,0.01,1,0,
7620763,Lovely Bsmt Apt. Nr trn  to NYC - No Cleaning Fee,15163256,Faigie,Brooklyn,Sheepshead Bay,40.60797,-73.95699,Private room,88,3,113,1.51,1,328,
7621629,Your cozy spot in Upper West Manhat,39977656,Hongqing,Manhattan,Upper West Side,40.80299,-73.96465,Private room,40,30,0,0.7487066474,1,0,
7621698,A cozy place in Astoria,39978385,Andraz,Queens,Astoria,40.77152,-73.92198,Entire home/apt,100,30,7,0.09,1,0,
7629563,Bright and Clean Room for You!,13866555,Kelli,Brooklyn,Bedford-Stuyvesant,40.68316,-73.92761,Private room,45,30,2,0.03,1,0,
7629972,"1br w/full ba,spacious and private",16929791,Tijana,Brooklyn,Carroll Gardens,40.6835,-74.00168,Private room,70,14,4,0.1,1,0,
7630422,Upper West Side Perfection,37138251,Matthew,Manhattan,Upper West Side,40.78775,-73.97538,Entire home/apt,220,30,210,3.01,1,361,
7631233,Room at astoria,22994376,Yoshihisa,Queens,Ditmars Steinway,40.78247,-73.91595,Private room,49,30,0,0.7487066474,1,0,
7631585,Spacious Well Kept Apartment 5 min to Midtown,40034304,Finley,Queens,Long Island City,40.74985,-73.936,Private room,310,2,8,0.18,1,121,
7632128,Huge BR in Hell's Kitchen,19650141,Rahim,Manhattan,Hell's Kitchen,40.75553,-73.99624,Private room,105,1,0,0.7487066474,1,0,
7632166,1 private bedroom in cozy Apartment in Brooklyn,4596309,Daphne,Brooklyn,Bushwick,40.68535,-73.91299,Private room,40,30,3,0.04,1,0,
7632182,Murray Hill Luxury ApT w/ BALCONY,40037773,Brandon,Manhattan,Kips Bay,40.74546,-73.97934,Private room,90,30,19,0.26,1,0,
7632804,Private room in shared apt.,40041424,Marisela,Brooklyn,Crown Heights,40.67211,-73.94293,Private room,50,30,2,0.03,1,0,
7633154,3 bedrms; ideal for 4-5 persons,3672503,Steven,Brooklyn,South Slope,40.6619,-73.9841,Entire home/apt,195,30,92,1.35,1,0,
7633507,Spacious West Village Apartment,15192120,David,Manhattan,West Village,40.73633,-74.00468,Entire home/apt,200,30,0,0.7487066474,1,0,
7636280,Calm and Cute Entire Studio,40058595,Sloane,Manhattan,Upper East Side,40.77865,-73.94858,Entire home/apt,175,30,4,0.05,1,0,
7637047,Beautiful Studio on Park Avenue,15090552,Max,Manhattan,Midtown,40.74468,-73.98199,Entire home/apt,175,30,1,0.01,1,0,
7637101,Spacious 1 bedroom,2484520,Marcus,Manhattan,Morningside Heights,40.81033,-73.95897,Private room,150,30,0,0.7487066474,1,0,
7638537,Private Bedroom on Queens Blvd,40072723,Maksud,Queens,Rego Park,40.73005,-73.85858,Private room,48,30,32,0.5,1,0,
7643399,APARTMENT WITH PARKING BY HOSPITAL,39918716,Kazi,Brooklyn,East Flatbush,40.65515,-73.94259,Entire home/apt,189,30,6,0.09,1,279,
7643428,casa gumamela - charming + relaxing room,12866178,Klara,Brooklyn,East New York,40.66043,-73.89203,Private room,50,1,10,0.14,3,338,
7643901,Great Location For New Year's Weekend,39706100,Dan,Manhattan,Upper West Side,40.79322,-73.96761,Private room,90,30,6,0.08,1,0,
7644203,Spacious private apt in pre-war building,33853401,Frances,Brooklyn,Crown Heights,40.67586,-73.94865,Entire home/apt,130,30,3,0.04,1,0,
7644505,Contemporary Brooklyn Town House,29999716,Scott,Brooklyn,South Slope,40.66294,-73.98722,Entire home/apt,300,30,0,0.7487066474,1,0,
7646092,Spacious room in Williamsburg,24001156,Jenny,Brooklyn,Williamsburg,40.71821,-73.94919,Private room,48,30,3,0.04,1,0,
7646751,Great Room in Williamsburg Brooklyn,40027302,Kooky,Brooklyn,Williamsburg,40.72006,-73.95892,Entire home/apt,160,30,104,1.64,1,149,
7647268,NiceRoomNiceNeighborhoodCloseMaimonidesHospitaNYUH,40124500,Regina,Brooklyn,Borough Park,40.63737,-74.00303,Private room,37,30,68,1,2,339,
7649693,"Beautiful, large and sunny bedroom",40138709,Dani,Brooklyn,Bedford-Stuyvesant,40.68643,-73.95559,Private room,32,30,0,0.7487066474,1,0,
7651418,Cute 1 Bed Apt in Lower East Side,40151792,Neil,Manhattan,Lower East Side,40.71755,-73.99097,Entire home/apt,150,5,14,0.19,1,0,
7651459,Trendy TriBeCa SoHo Suite,39726069,James,Manhattan,SoHo,40.7206,-74.00216,Private room,107,30,2,0.03,1,0,
7651474,Bright Brownstone 2BR BedStuy Apt,405908,Robin & Bob,Brooklyn,Bedford-Stuyvesant,40.68414,-73.92791,Entire home/apt,193,2,257,3.41,1,141,
7651547,New York 3 Bedroom 3 Bath & Backyard City College,9209691,Anatha AngÃ¨le,Manhattan,Harlem,40.82306,-73.95035,Entire home/apt,277,31,29,1.08,2,32,
7652929,Studio Apartment on Upper West Side,27784469,Elizabeth,Manhattan,Upper West Side,40.78523,-73.96995,Private room,150,30,2,0.03,1,0,
7654931,Private Moonlight Room in Brownstone Near Subway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.69035,-73.92879,Private room,62,1,333,4.51,6,7,
7656308,Large Private Bedroom in Williamsburg Apartment,1311104,Christopher,Brooklyn,Williamsburg,40.71434,-73.95738,Private room,50,30,23,0.83,1,0,
7659042,Cozy Room 25 Minutes from Manhattan,23187157,Andrew,Brooklyn,Bushwick,40.70036,-73.91723,Private room,80,30,0,0.7487066474,1,0,
7660853,Lefferts Garden 1 bedroom,40010465,Luca,Brooklyn,East Flatbush,40.65429,-73.94917,Private room,40,30,1,0.01,1,0,
7661020,Marvelous Manhattan Apartment! DEAL,40204929,Gian Maria,Manhattan,Washington Heights,40.834,-73.94616,Entire home/apt,99,30,5,0.07,1,34,
7661735,Large Studio - Meatpacking District,19071455,Dan,Manhattan,West Village,40.74036,-74.00416,Entire home/apt,190,30,0,0.7487066474,1,0,
7662160,Sunny Private Room in Crown Heights,6338005,Joy,Brooklyn,Crown Heights,40.6716,-73.93969,Private room,36,30,7,0.09,1,0,
7663043,"4 trvâ€™g Drâ€™s,Nurses,College Students, remote Wrkâ€™r",30219359,Eric,Brooklyn,Bedford-Stuyvesant,40.68899,-73.92287,Private room,61,28,47,0.7,1,15,
7664263,Spacious Fabulous Harlem 1 bedroom,25266538,RaVal,Manhattan,Harlem,40.8165,-73.94005,Entire home/apt,130,30,12,0.16,1,0,
7664692,SemiPrivateLivingRoomTwinBed/MaimonidesNYUBrooklyn,40124500,Regina,Brooklyn,Borough Park,40.63574,-74.00386,Shared room,30,30,91,1.2,2,169,
7664863,A Cozy Room In A Brooklyn House,40236384,Oates,Brooklyn,Prospect-Lefferts Gardens,40.65796,-73.95901,Private room,65,30,35,0.45,2,0,
7664959,Nice and cozy room!,40237377,Lena,Brooklyn,Sheepshead Bay,40.60068,-73.95894,Private room,80,30,0,0.7487066474,1,180,
7665230,Sunny Master Bedroom in Sunset Park,15892935,Theresa,Brooklyn,Sunset Park,40.64182,-74.01584,Private room,50,30,2,0.03,1,0,
7665764,US Open? Perfect Lg 1 BR apartment,40244009,Marvin,Queens,Sunnyside,40.73959,-73.91912,Entire home/apt,150,30,2,0.03,1,0,
7673007,Bright 1 br apt in Greenpoint Brooklyn,3526617,Kyle,Brooklyn,Greenpoint,40.73784,-73.9549,Entire home/apt,150,4,16,0.63,1,189,
7677565,Private Room With Queen Bed in NYC,40316314,Chris,Manhattan,East Village,40.72338,-73.98239,Private room,80,30,1,0.01,2,0,
7677595,"Bright, one-bedroom in Brooklyn",326952,Ingrid,Brooklyn,Prospect Heights,40.67439,-73.96319,Entire home/apt,95,30,4,0.05,1,0,
7678187,Stylish Modern Comfort in Bed-Stuy,40319733,Sam,Brooklyn,Bedford-Stuyvesant,40.68719,-73.94906,Entire home/apt,110,30,3,0.04,1,0,
7679094,Bright and Airy Astoria Loft,3130040,Ana MarÃ­a,Queens,Ditmars Steinway,40.77772,-73.92252,Entire home/apt,175,2,9,0.23,1,0,
7679691,Nice bedroom - Lower East Side,7065413,Johanna,Manhattan,Lower East Side,40.72014,-73.98498,Private room,80,30,2,0.03,1,0,
7679697,Midtown West Modern Charming 1BD Apt near Times Sq,5513694,Paul,Manhattan,Hell's Kitchen,40.76543,-73.98766,Entire home/apt,300,30,71,0.94,1,358,
7679943,Colorful 2 bedroom in great Brooklyn neighborhood,40332331,Joyce,Brooklyn,Windsor Terrace,40.65722,-73.97855,Entire home/apt,160,3,13,0.38,2,0,
7680504,Ground Fl Apt w/ bk yard Short/ Long term welcomed,1550888,Miss Carolyn,Brooklyn,Crown Heights,40.67503,-73.9183,Entire home/apt,120,30,13,0.21,4,307,
7685764,Sunny Modern Gem Overlooking UWS,268419,Kevin,Manhattan,Upper West Side,40.79204,-73.97137,Entire home/apt,300,5,0,0.7487066474,1,0,
7686940,The Wielingen,40371157,Jimmy,Bronx,Longwood,40.82576,-73.90124,Private room,95,30,182,2.41,2,0,
7688839,Garden Apt in Historic Brownstone!,2060383,Lisa,Brooklyn,Cobble Hill,40.68752,-73.99146,Entire home/apt,155,3,28,0.38,1,0,
7689346,East Village Private Room & Terrace,39956905,Can,Manhattan,East Village,40.72752,-73.98453,Private room,95,30,1,0.01,2,0,
7689495,Cosy apartment in Carroll Gardens,33064750,Suzan,Brooklyn,Carroll Gardens,40.68132,-73.99685,Entire home/apt,119,30,2,0.03,1,0,
7691534,"2 bed, 2 bath in Battery Park City",40394783,Richard,Manhattan,Battery Park City,40.70637,-74.01869,Entire home/apt,200,30,0,0.7487066474,1,0,
7692326,Designer 6 BR home by Prospect Park,255597,Cassandra,Brooklyn,Crown Heights,40.66508,-73.95409,Entire home/apt,285,30,137,2.11,1,0,
7692660,Prolonged Traveler's Dream(a month first & more),32164030,Ikkyukim,Bronx,Hunts Point,40.81398,-73.88751,Private room,50,30,24,0.31,6,325,
7692870,Privacy in Unique  Shipping Container Home,3587751,Janet-David,Brooklyn,Williamsburg,40.70882,-73.9558,Private room,108,3,270,3.86,2,343,
7693124,Upper West Side 64th and Amsterdam,20691165,Ahnastasia,Manhattan,Upper West Side,40.77343,-73.98767,Private room,56,30,4,0.05,1,0,
7693424,Shared Apartment to share,40404813,Ingrid,Brooklyn,East Flatbush,40.64743,-73.94962,Private room,143,30,2,0.03,1,365,
7694064,Quiet Sanctuary right by the Subway,24666317,Keenan,Brooklyn,Clinton Hill,40.68502,-73.96788,Private room,67,2,12,0.16,1,0,
7694852,HUGE NYC 1BR - Heart of Murray Hill,21570720,Steven,Manhattan,Murray Hill,40.74746,-73.98108,Entire home/apt,190,2,0,0.7487066474,1,0,
7696314,Private Bedroom in Midtown West,16932691,Tarin,Manhattan,Hell's Kitchen,40.75811,-73.9916,Private room,70,30,5,0.07,1,0,
7696645,Booklyn Navy Yard/Ft Greene/Brooklyn Bridge,7590543,Dolores,Brooklyn,Fort Greene,40.69691,-73.97592,Entire home/apt,156,3,114,1.48,1,0,
7696654,Spacious  Harlem 1-Br. Terrace Apt with Doorman,5742112,Maximillian,Manhattan,Harlem,40.81078,-73.9402,Entire home/apt,107,30,0,0.7487066474,1,0,
7697161,Beautiful 1 BR w/ Private Backyard,40427171,Lyle,Brooklyn,Carroll Gardens,40.68603,-73.99373,Entire home/apt,125,1,0,0.7487066474,1,0,
7697256,Room in a lovely UWS Apartement,17326743,Antoine,Manhattan,Upper West Side,40.78486,-73.97761,Private room,130,30,9,0.12,1,0,
7698593,Beautiful & Creative Brownstone w/ Backyard,5974094,Cody,Brooklyn,Bedford-Stuyvesant,40.69342,-73.94036,Entire home/apt,207,2,3,0.05,1,322,
7698619,Room in Williamsburg Duplex,35997506,Michael,Brooklyn,Williamsburg,40.70939,-73.96758,Private room,85,30,0,0.7487066474,1,0,
7698722,"2 BR Brownstone Retreat, 2nd Fl.",31919780,Neil,Brooklyn,Bedford-Stuyvesant,40.68623,-73.94041,Entire home/apt,149,3,152,2.23,2,61,
7699037,Airy Basement Apartment,62328018,Avi,Manhattan,Washington Heights,40.85275,-73.93047,Private room,50,30,29,0.38,1,0,
7699156,One bedroom at Dream Location,820649,Ivo,Manhattan,Murray Hill,40.74548,-73.97651,Entire home/apt,190,30,0,0.7487066474,1,0,
7699516,HUGE 2 bdrm 30 m ride from Midtown,40443551,Sherry,Manhattan,Washington Heights,40.85081,-73.94194,Entire home/apt,117,30,1,0.01,1,0,
7699542,Master bedroom in a 3BR apt in UES,22703843,HaÃ¯ssam,Manhattan,Upper East Side,40.76102,-73.96124,Private room,95,30,1,0.01,1,0,
7699703,Private Brooklyn room by the L line,15420345,Anastassia,Brooklyn,Bushwick,40.70058,-73.91975,Private room,65,30,0,0.7487066474,1,0,
7700741,Spacious Private Room near train station :-)!,3284564,Mahrokh,Manhattan,Harlem,40.81484,-73.95065,Private room,69,30,1,0.01,1,0,
7707274,"Sunny, top-floor apt (East Village)",19056507,Anastasia (Tess),Manhattan,East Village,40.72597,-73.98938,Entire home/apt,175,30,9,0.13,1,0,
7709293,master bedroom in a 4 bed 2 bath,40498479,Meryl,Manhattan,Harlem,40.82364,-73.95122,Private room,59,30,0,0.7487066474,1,0,
7710250,Midtown East Bedroom Available,40503855,Dana,Manhattan,Midtown,40.75669,-73.96411,Private room,90,30,3,0.04,1,0,
7711161,Large and Sunny room in Downtown NY,3737483,Miguel,Manhattan,Chinatown,40.71382,-73.99769,Private room,75,30,2,0.03,1,0,
7711899,FEMALE ONLY 'Heaven'PrivateBed/SharedSpace w/Wifi,40509550,Denise,Manhattan,Washington Heights,40.84896,-73.94109,Shared room,43,30,15,0.2,1,363,
7712750,ÑÐ²ÐµÑ‚Ð»Ð°Ñ ÐºÐ¾Ð¼Ð½Ð°Ñ‚Ð° Ñ Ð±Ð°Ð»ÐºÐ¾Ð½Ð¾Ð¼,40516440,Galina,Brooklyn,Sheepshead Bay,40.58837,-73.95569,Private room,53,4,76,0.99,1,353,
7713509,"Brooklyn, Clinton Hill, Private rm",12303720,Cameron,Brooklyn,Clinton Hill,40.68405,-73.96681,Private room,60,30,2,0.03,1,0,
7714405,"Ideal Apt for US Tennis Open, 2BR",40527701,Christine,Queens,Elmhurst,40.7372,-73.87909,Entire home/apt,150,30,2,0.03,1,0,
7714664,Authentic Apartment in the heart of Brooklyn,2520125,Katja And Jermaine,Brooklyn,East New York,40.66063,-73.89887,Entire home/apt,45,30,142,1.84,2,0,
7715344,1 Bedroom Apart in Spanish Harlem,15581933,Mary,Manhattan,East Harlem,40.79344,-73.94517,Entire home/apt,90,30,4,0.05,1,0,
7716489,Idyllic Studio in Williamsburg,22770300,Melody,Brooklyn,Williamsburg,40.71331,-73.96347,Entire home/apt,225,30,0,0.7487066474,1,0,
7724031,Apartment is in Washington heights,40585281,Teddy,Manhattan,Washington Heights,40.84595,-73.93991,Private room,121,30,0,0.7487066474,1,0,
7725042,1BR in a 3BR Apt by Columbia,23715762,Joon,Manhattan,Upper West Side,40.80113,-73.96566,Private room,50,30,0,0.7487066474,1,0,
7725075,Come Be A Part of NYC,40591396,Eric,Queens,Long Island City,40.74404,-73.95629,Private room,70,30,4,0.05,1,0,
7725197,Huge Bed-Stuy Townhouse,3320167,Jeffrey,Brooklyn,Bedford-Stuyvesant,40.68255,-73.94784,Private room,47,30,0,0.7487066474,1,0,
7726296,Beautiful 1 Bedroom Apartment,7375767,Daniel,Brooklyn,Bedford-Stuyvesant,40.68927,-73.95277,Entire home/apt,150,30,0,0.7487066474,1,0,
7727644,Charming 2 Bedroom Apt in Midtown,40539880,Reid,Manhattan,Hell's Kitchen,40.76237,-73.98801,Entire home/apt,300,30,4,0.06,1,0,
7728265,clinton Hill - bedsty,6623512,Nitzan,Brooklyn,Bedford-Stuyvesant,40.6863,-73.95653,Private room,32,30,0,0.7487066474,1,0,
7728860,Flex 2br: Cleaning CDC guidelines implemented,7503643,Vida,Brooklyn,Greenpoint,40.72552,-73.94028,Entire home/apt,139,30,2,0.03,45,279,
7729804,Spacious Pre-War in Crown Heights,18066933,Emily,Brooklyn,Crown Heights,40.67736,-73.94311,Private room,59,30,2,0.03,1,0,
7730865,Haha,21256980,Peiyu,Manhattan,Murray Hill,40.7459,-73.97607,Private room,170,30,0,0.7487066474,1,0,
7731348,Perfect UWS Apartment,40627479,Mindy,Manhattan,Upper West Side,40.79433,-73.97333,Entire home/apt,175,30,5,0.07,1,0,
7733241,Amazing room in Williamsburg House,16683784,Charles,Brooklyn,Williamsburg,40.71346,-73.94378,Private room,74,2,5,0.08,1,0,
7733315,sunny and spacious respite,3010260,Genevieve & Brett,Brooklyn,Crown Heights,40.66879,-73.95136,Entire home/apt,225,30,4,0.05,1,0,
7733651,Perfect 2BR for a family!,36539736,Katie,Brooklyn,Boerum Hill,40.68639,-73.98981,Entire home/apt,180,30,17,0.28,1,0,
7734176,Spacious two bedroom in NYC,40645778,Angela,Manhattan,Theater District,40.76262,-73.98555,Entire home/apt,300,30,14,0.21,1,24,
7734226,Home away from home,9639313,Tammy,Brooklyn,Bedford-Stuyvesant,40.69141,-73.9281,Entire home/apt,100,30,29,0.47,1,365,
7734670,Prolonged Traveler's Dream (a month first & more),32164030,Ikkyukim,Bronx,Hunts Point,40.81288,-73.88736,Private room,40,30,23,0.89,6,355,
7734995,Charming Apt in East Village,3344231,Cesar,Manhattan,East Village,40.7297,-73.98835,Entire home/apt,171,5,112,1.62,1,25,
7740527,Sunny Air Conditioned Bedroom,40684968,Matt,Manhattan,Harlem,40.8127,-73.95004,Private room,60,30,1,0.01,1,0,
7741113,Prospect Park Room,910884,Kristian,Brooklyn,Flatbush,40.65496,-73.95726,Private room,49,30,1,0.01,1,0,
